Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,ISSN,Favorites,Rating,Physical Location,Status,Status Incompleted Reason,Status Hidden,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Previously Owned,Up Next,Position,Uploaded Image URL,Activities
Cantar de ciegos,,,.,112,Carlos Fuentes,"Fuentes, Carlos",,,,,,Bibliotex,,,2001,,,,,"Cantar de ciegos es una colección de relatos del escritor mexicano Carlos Fuentes, publicado en 1964 por la editorial Joaquín Mortiz dentro de la Serie del volador. El libro consta de siete relatos: Las dos Elenas. La muñeca reina, Fortuna lo que ha querido, Vieja moralidad, El costo de la vida, Un alma pura y A la víbora de la mar.",,,,,,,,,,,156,,,,,,español,,,,,,9788481303995,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:54:44.271224021,,,,,,,,taWGPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/454D233B-B2A4-4F43-AFC9-78017361469E,
Carrie,,,,,Stephen King,"King, Stephen",,,,,,"Plaza & Janes Editories, S.A.",,1992/05/01,1992,,,,Fiction,"Unaware that she possesses a terrifying power, Carrie White creates much destruction in a small, quiet New England town. Copyright © Libri GmbH. All rights reserved.",,,,,,,,,,,288,,,,,,español,,,,,,9788401498886,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 11:34:46.190296053,,,,,,,,bhRaRAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/1B260AF2-1BD3-46F8-85A4-391AA4F801E4,
Cementerio de animales,,,,,Stephen King,"King, Stephen",,,,,,Plaza & Janés,,1992/05/01,1992,,,,Literary Criticism,,,,,,,,,,,,409,,,,,,español,,,,,,9788401498817,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 11:34:13.657874941,,,,,,,,vApxQwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/2783BEAC-DB67-4D11-A2E3-3153C5DCF3FD,
Christine,,,,,Stephen King,"King, Stephen",,,,,,Plaza & Janés,,,1992,,,,Fiction,"Arnie Cunningham is in love with his car. Christine, the car, is in complete control. ""Vintage King . . . breathtaking, awesome. Carries such momentum the reader must force himself to slow down.""--""New York Times Book Review""Copyright © Libri GmbH. All rights reserved.",,,,,,,,,,,582,,,,,,español,,,,,,9788401498893,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 11:33:24.257429003,,,,,,,,__JiRgAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/3EE8B82A-CAB2-48A9-9448-BAA89A47D3CF,
Cinco horas con Mario,,,.,115,Miguel Delibes,"Delibes, Miguel",,,,,,Bibliotex,,,2000,,,,,,,,,,,,,,,,191,,,,,,español,,,,,,9788481304060,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:56:59.246621012,,,,,,,,O2GJPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/CBCC208C-E211-4FB7-8444-8DED77C711E0,
Desesperación,,,,,Stephen King,"King, Stephen",,,,,,Plaza & Janés,,,1998,,,,Language Arts & Disciplines,,,,,,,,,,,,718,,,,,,español,,,,,,9788401474712,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 11:33:51.784356951,,,,,,,,qMbkgvKbu60C,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/F9022A6A-E9F0-427C-9B69-9210A82BE26F,
Dias Contados,,,.,138,Juan Madrid,"Madrid, Juan",,,,,,"Bibliotex, S.L.",,2001/12/01,2001,,,,,,,,,,,,,,,,224,,,,,,español,,,,,,9788481304404,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:16:28.555546045,,,,,,,,vqMAAQAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/307F108E-5E01-4FA1-AC62-58D58B3A4EAC,
El árbol de la ciencia,,,.,129,Pío Baroja,"Baroja, Pío",,,,,,Bibliotex,"Barcelona, España",,2001,,,,Continental european fiction (fictional works by one author),,,,,,,,,,,,254,,,,,,español,,,,,,9788481304190,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:08:52.586074948,,,,,,,,Mf1jAAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/14586520-L.jpg,
El crimen del cine Oriente,,,.,139,"Isaac Montero,Javier Tomeo","Montero, Isaac",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,127,,,,,,español,,,,,,9788481304411,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:16:59.222924947,,,,,,,,ePxTNAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/9EB38EDB-F06F-4A56-A0AE-CD1057814900,
El Invierno en Lisboa,,,.,122,Antonio Muñoz Molina,"Molina, Antonio Muñoz",,,,,,Bibliotext,,,2001,,,,,,,,,,,,,,,,190,,,,,,español,,,,,,9788481304114,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:04:43.528141975,,,,,,,,t6ZEPgAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/2A2D9BF2-5541-4295-8476-C82846729375,
El laberinto de las aceitunas,,,.,117,Eduardo Mendoza,"Mendoza, Eduardo",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,221,,,,,,español,,,,,,9788481304053,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:58:31.914556980,,,,,,,,eF_XAAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/7893587-L.jpg,
El manuscrito carmesí,,Volumen I,.,104,Antonio Gala,"Gala, Antonio",,,,,,Bibliotex,,,2001,,,,,Geromantiseerde biografie van de laatste sultan van Granada (gest. 1527?).,,,,,,,,,,,317,,,,,,español,,,,,,9788481303803,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:47:52.667049050,,,,,,,,3XJgtgEACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/E3D4CB49-D401-498B-93D0-2D921BAD64B9,
El manuscrito carmesí,,Volumen II,.,105,Antonio Gala,"Gala, Antonio",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,251,,,,,,español,,,,,,9788481303810,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:48:39.235540986,,,,,,,,LUBvPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/92C4927B-9B75-40B6-A1AA-C2B50D8023E2,
En busca del unicornio,,,.,125,Juan Eslava Galán,"Galán, Juan Eslava",,,,,,Bibliotex,,,2001,,,,,Aan het einde van de 15e eeuw zendt koning Hendrik IV van Castilië een gezant naar Afrika om de hoorn van een eenhoorn te zoeken.,,,,,,,,,,,221,,,,,,español,,,,,,9788481304145,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:06:45.986400961,,,,,,,,V3ThAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/6EEE0B33-7AC0-470F-B2CF-AB55104D4920,
Galíndez,,,.,99,Manuel Vázquez Montalbán,"Montalbán, Manuel Vázquez",,,,,,Bibliotex,,,2001,,,,,Een Amerikaanse studente stelt een onderzoek in naar de verdwijning van een Baskische balling in New York.,,,,,,,,,,,381,,,,,,español,,,,,,9788481303759,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:44:51.735918045,,,,,,,,jLNTPgAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/F96C5DD0-7DAB-4492-9E47-D8471DEDBBC0,
Gramatica Parda,,,.,136,Juan García Hortelano,"Hortelano, Juan García",,,,,,"Bibliotex, S.L.",,2001/12/01,2001,,,,,"Fantastische vertelling, in de vorm van taal- en literatuurlessen, over een meisje dat niet kan lezen of schrijven maar droomt dat zij Flaubert is.",,,,,,,,,,,288,,,,,,español,,,,,,9788481304381,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:15:03.988739967,,,,,,,,8jCMPwAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/15113256-L.jpg,
Harry Potter y el cáliz de fuego,,,,,J. K. Rowling,"Rowling, J. K.",,,,,,Salamandra,"Navarra, España",,2001,,,,Juvenile Fiction,"Tras otro abominable verano con los Dursley, Harry se dispone a iniciar el cuarto curso en Hogwarts, la famosa escuela de magia y hechicería. A sus catorce años, a Harry le gustaría ser un joven mago como los demás y dedicarse a aprender nuevos sortilegios, encontrarse con sus amigos Ron y Hermione y asistir con ellos a los Mundiales de quidditch. Sin embargo, al llegar al colegio le espera una gran sorpresa que lo obligará a enfrentarse a los desafíos más temibles de toda su vida. Si logra superarlos, habrá demostrado que ya no es un niño y que está preparado para vivir las nuevas y emocionantes experiencias que el futuro le depara.",,,,,,,,,,,635,,,,,,español,,,,,,9788478886456,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 10:20:05.506633996,,,BIBLIOTECA DANIEL,,,,,at3_ngEACAAJ,,0,0,0,,,
Harry Potter y el prisionero de Azkaban,,,,,J. K. Rowling,"Rowling, J. K.",,,,,,Salamandra,Barcelona,2007/07/01,2007,,,,Fantasy fiction,,,,,,,,,,,,359,,,,,,,,,,,,9788478885190,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 10:19:41.240882992,,,BIBLIOTECA DANIEL,,,,,,,0,0,0,,https://covers.openlibrary.org/b/id/11025027-L.jpg,
Harry Potter y la cámara secreta,,,,,J. K. Rowling,"Rowling, J. K.",,,,,,Salamandra,"Barcelona, España",,1999,,,,Juvenile Fiction,"Harry Potter y la cámara secreta , el segundo volumen de la ya clásica serie de novelas fantásticas de la autora británica J.K. Rowling. «Hay una conspiración, Harry Potter. Una conspiración para hacer que este año sucedan las cosas más terribles en el Colegio Hogwarts de Magia y Hechicería.» El verano de Harry Potter ha incluido el peor cumpleaños de su vida, las funestas advertencias de un elfo doméstico llamado Dobby y el rescate de casa de los Dursley protagonizado por su amigo Ron Weasley al volante de un coche mágico volador. De vuelta en el Colegio Hogwarts de Magia y Hechicería, donde va a empezar su segundo curso, Harry oye unos extraños susurros que resuenan por los pasillos vacíos. Y entonces empiezan los ataques y varios alumnos aparecen petrificados... Por lo visto, las siniestras predicciones de Dobby se están cumpliendo.... Tras su publicación, la crítica dijo... «Creo sinceramente que todos los aficionados a la fantasía deberían precipitarse hacia la librería más cercana en busca de su Harry Potter.» Pau Joan Hernàndez, Avui «No parece muy arriesgado recurrir al tópico para afirmar que el libro de Rowling marcará un antes y un después en la literatura fantástica europea.» Eva Piquer, El Periódico «Quédense con este nombre: Harry Potter. Pertenece a un niño de 10 años, desgarbado y con gafas e identificable por una cicatriz con forma de rayo en la frente... Tan solo hay que añadir que estamos ante uno de esos libros que cuando un padre se lo lee a un hijo, éste ha de recordarle que, por favor, lo haga en voz alta.» Luis Conde-Salazar, El Mundo « Harry Potter y la cámara secreta es el segundo libro de la serie de Joanne Rowling y, al contrario de muchas otras ""segundas partes"", es tan bueno como el libro anterior.» The Times Literary Supplement",,,,,,,,,,,286,,,,,,español,,,,,,9788478884957,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 10:20:50.219444036,,,BIBLIOTECA DANIEL,,,,,_-hnPrimlnYC,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/0A0BD20A-696C-450F-AC21-BB80FA710390,
Harry potter y la piedra filosofal,,,,,J. K. Rowling,"Rowling, J. K.",,,,,,"Salamandra Publicacions Y Edicions, S.L.","Navarra, España",,2008,,,,Ghosts,,,,,,,,,,,,254,,,,,,,,,,,,9788478884452,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 10:21:15.523568034,,,BIBLIOTECA DANIEL,,,,,,,0,0,0,,https://covers.openlibrary.org/b/id/7443070-L.jpg,
Harry Potter y las reliquias de la muerte,,,,,J. K. Rowling,"Rowling, J. K.",,,,,,Salamandra,,,2008,,,,the Elder Wand,"""Entregadme a Harry Potter -dijo la voz de Voldemort- y nadie sufrirá ningún daño. Entregadme a Harry Potter y dejare el colegio intacto. Entregadme a Harry Potter y sereis recompensados."" Cuando se monta en el sidecar de la moto de Hagrid y se eleva en el cielo, dejando Privet Drive por última vez, Harry Potter sabe que lord Voldemort y sus mortífagos se hallan cerca. El encantamiento protector que había mantenido a salvo a Harry se ha roto, pero el no puede seguir escondiendose. El Señor Tenebroso se dedica a aterrorizar a todos los seres queridos de Harry, y, para detenerlo, este habrá de encontrar y destruir los horrocruxes que quedan. La batalla definitiva debe comenzar: Harry tendrá que alzarse y enfrentarse a su enemigo...",,,,,,,,,,,636,,,,,,español,,,,,,9788498381405,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 10:18:54.956357002,,,BIBLIOTECA DANIEL,,,,,V-fdPQAACAAJ,,0,0,0,,,
Historia de Mayta,,,.,116,Mario Vargas Llosa,"Llosa, Mario Vargas",,,,,,Bibliotex,,,2001,,,,Juvenile Nonfiction,,,,,,,,,,,,284,,,,,,español,,,,,,9788481304077,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:58:02.332622051,,,,,,,,bOEfPAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/F5FBA84F-5991-4FEA-AE23-D4C7BE18CF6D,
Historia de un idiota contada por él mismo,,,.,133,Félix de Azúa,"Azúa, Félix de",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,127,,,,,,español,,,,,,9788481304350,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:13:40.265802979,,,,,,,,8gfYPAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/9BAE1FC8-1140-4289-94BF-CB281E5D08DB,
Historias del Kronen,,,.,135,José Ángel Mañas,"Mañas, José Ángel",,,,,,Ediciones Destino,,,2001,,,,,,,,,,,,,,,,237,,,,,,español,,,,,,9788481304374,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:14:41.284242033,,,,,,,,8RT8oAEACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/1DE84827-130A-4C05-BFA9-D088D71AD397,
Jarrapellejos,,,.,126,Felipe Trigo,"Trigo, Felipe",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,318,,,,,,español,,,,,,9788481304169,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:07:36.200678944,,,,,,,,N9qBPAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/7995799-L.jpg,
La casa de los espíritus,,,,,Isabel Allende,"Allende, Isabel",,,,,,Plaza & Janés,,,1993,,,,Fiction,,,,,,,,,,,,380,,,,,,español,,,,,,9788401374890,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/08/16 17:19:54.323202967,,,,,,,,FaK_tAEACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/70885094-E87D-49C1-A747-5ABF3CDDF1C3,
La invención de Morel,,,.,134,Adolfo Bioy Casares,"Casares, Adolfo Bioy",,,,,,Bibliotex,Barcelona (España),,2001,,,,,,,,,,,,,,,,341,,,,,,español,,,,,,9788481304367,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:14:10.678449034,,,,,,,,cWHaAAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/10554056-L.jpg,
La saga/fuga de J.B.,,Volumen I,.,119,Gonzalo Torrente Ballester,"Ballester, Gonzalo Torrente",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,,,,,,,español,,,,,,9788481304084,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:00:45.567234992,,,,,,,,lISJPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/AD3EC28F-1E2E-4D1E-938B-FE1253C604C9,
La saga/fuga de J.B.,,,.,120,Gonzalo Torrente Ballester,"Ballester, Gonzalo Torrente",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,,,,,,,español,,,,,,9788481304091,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:01:25.902744054,,,,,,,,9gluPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/2CBD5D94-62EE-4FA5-B4D5-00F45959AA37,
La tabla de Flandes,,,.,118,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,317,,,,,,español,,,,,,9788481304039,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:59:30.680119037,,,,,,,,cdQ_PgAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/13129887-L.jpg,
La torre vigía,,,.,100,Ana María Matute,"Matute, Ana María",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,189,,,,,,español,,,,,,9788481303766,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:45:22.871590971,,,,,,,,ehqQPQAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/10545624-L.jpg,
La vida exagerada de Martín Romaña,,Volumen I,.,97,Alfredo Bryce Echenique,"Echenique, Alfredo Bryce",,,,,,Bibliotex,,,2001,,,,,Een Peruviaanse intellectueel besluit in 1964 in Parijs een bestaan als schrijver op te bouwen.,,,,,,,,,,,566,,,,,,español,,,,,,9788481303704,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:43:35.525990009,,,,,,,,2HJOPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/32FFFCBF-52F0-48A7-81EC-D9575117D716,
La vida exagerada de Martín Romaña,,Volumen II,.,98,Alfredo Bryce Echenique,"Echenique, Alfredo Bryce",,,,,,Bibliotex,,,2001,,,,,Een Peruviaanse intellectueel besluit in 1964 in Parijs een bestaan als schrijver op te bouwen.,,,,,,,,,,,566,,,,,,español,,,,,,9788481303711,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:44:15.176466941,,,,,,,,C4SJPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/C858A51C-D1B0-420D-9FD4-73C7F1DA1BDB,
La voluntad,,,.,121,Azorín,Azorín,,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,223,,,,,,español,,,,,,9788481304046,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:02:09.210271954,,,,,,,,JHAxAAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/639866D3-2E86-4990-8938-E4119AEE6391,
La Zona muerta,,,,,Stephen King,"King, Stephen",,,,,,Plaza & Janés,Barcelona,1993/04/01,1993,,,,Fiction,,,,,,,,,,,,450,,,,,,español,,,,,,9788401498855,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 11:35:04.994313955,,,,,,,,Pf-KQwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/6BD317F4-16F5-4CA4-8DEA-F48205B019DF,
Las Cerezas del cementerio,,,.,124,Gabriel Miró,"Miró, Gabriel",,,,,,Bibliotex,Barcelona,,2001,,,,,,,,,,,,,,,,188,,,,,,español,,,,,,9788481304138,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:05:41.867372989,,,,,,,,spSHPAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/13110449-L.jpg,
Las fuentes del Nilo,,,.,131,Fernando Sánchez Dragó,"Dragó, Fernando Sánchez",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,416,,,,,,español,,,,,,9788481304213,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:09:36.307430982,,,,,,,,6q42AAAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/14831336-L.jpg,
Las máscaras del héroe,,Volumen I,.,113,Juan Manuel de Prada,"Prada, Juan Manuel de",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,383,,,,,,español,,,,,,9788481304008,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:55:34.600047945,,,,,,,,Rj1QPgAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/B4ECBE15-B432-4F08-B000-5288E678A8A8,
Las máscaras del héroe,,Volumen II,.,114,Juan Manuel de Prada,"Prada, Juan Manuel de",,,,,,Bibliotex,,,2001,,,,,"Novela coral y crónica literaria de toda una época, Las máscaras del héroe es un retrato de la bohemia madrileña de principios del siglo XX. Sus protagonistas son los fracasados de la literatura, aquellos que empeñaron su vida por su vocación hasta llegar a morir vacíos de tinta o de sangre. Sobre el aguafuerte de la Historia, Juan Manuel de Prada entreteje las existencias atormentadas y sonámbulas de sus mil y un personajes, entre los que destacan Fernando Navales, nihilista y canalla, y su «álter ego», Pedro Luis de Gálvez, aquel bohemio que prefirió enmascarar su heroísmo con los disfraces del desgarro y la truhanería, antes de habitar el cielo de las mitologías. Galardonada con el Premio Ojo Crítico de Narrativa de RNE, ésta es una obra sin concesiones, negrísima y magistral, que mezcla la precisión del dato con metáforas deslumbrantes y que consagró, tal como afirma Pere Gimferrer en el prólogo, a un «poderoso estilista» con «un genuino talento de narrador». Una novela inabarcable como la vida que nos reconcilia con el placer de la lectura.",,,,,,,,,,,188,,,,,,español,,,,,,9788481304015,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:56:19.571125030,,,,,,,,9OfAPgAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/EF9C5C53-8429-49BF-8F83-98C0ADBC3360,
Lectura insólita de El Capital,,,.,137,Raúl Guerra Garrido,"Garrido, Raúl Guerra",,,,,,Bibliotex,,,2001,,,,,"Roman over een ondernemer in Baskenland die, uit zelfbespiegelingen na het lezen van ""Het kapitaal"" en door beschrijvingen van derden, naar voren komt als de belichaming van het nationale industrialisatieproces, dat beslist over persoonlijke, economische en politieke gedragingen.",,,,,,,,,,,254,,,,,,español,,,,,,9788481304398,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:15:43.713739037,,,,,,,,2Ok4AAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/79FB83B5-2A28-49FE-BC37-C20B952A1C8B,
Los cuatro jinetes del Apocalipsis,,Volumen I,.,140,Vicente Blasco Ibáñez,"Ibáñez, Vicente Blasco",,,,,,Bibliotex,,,1981,,,,,,,,,,,,,,,,156,,,,,,español,,,,,,9788481304428,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:17:33.102455973,,,,,,,,3dyUPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/DF55F931-F5D4-4B6E-BD10-CA9808E65213,
Los cuatro jinetes del Apocalipsis,,,.,141,Vicente Blasco Ibáñez,"Ibáñez, Vicente Blasco",,,,,,Bibliotex,,,2001,,,,,"Publicada en 1916, en pleno horror de la «Gran Guerra», Vicente Blasco Ibáñez (1867-1928) representó con singular acierto en Los cuatro jinetes del Apocalipsis las distintas fuerzas, intereses y mentalidades cuyo enfrentamiento llevó a la primera conflagración mundial. Estructurada en torno a la historia de dos familias -los Desnoyers y los Hartrott- que, aunque provenientes parcialmente de un tronco común, pertenecen cada una a uno de los bandos en conflicto, la novela discurre ágilmente por los escenarios dantescos de una Europa rota, sobre cuyos desolados campos de batalla el gran vitalista que fue Blasco hace latir finalmente, salvaje e invencible, el deseo de vivir.",,,,,,,,,,,221,,,,,,español,,,,,,9788481304435,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:18:04.602620959,,,,,,,,Opv4SgAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/41669A75-9E74-4E0B-8D3F-92D57EED5409,
Los helechos arborescentes,,,.,123,"Francisco Umbral,Isaac Montero","Umbral, Francisco",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,190,,,,,,español,,,,,,9788481304121,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 17:05:19.002688050,,,,,,,,MDVSPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/97288052-5690-466E-9D89-3AC7CC4E3D5C,
Los ojos del dragón,,,,,Stephen King,"King, Stephen",,,,,,"Plaza & Janes Editories, S.A.",,1992/05/01,1992,,,,,,,,,,,,,,,,384,,,,,,español,,,,,,9788401498923,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/26 11:34:25.458593964,,,,,,,,orhzbwAACAAJ,,0,0,0,,https://covers.openlibrary.org/b/id/13766825-L.jpg,
Movimiento Perpetuo,,,.,101,Augusto Monterroso,"Monterroso, Augusto",,,,,,"Bibliotex, S.L.",,2001/09/01,2001,,,,,,,,,,,,,,,,128,,,,,,español,,,,,,9788481303773,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:46:11.932863950,,,,,,,,Y2gQPwAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/6A4AD9D7-C2B6-4FB4-A969-D4B8EAF50DC4,
Niebla,,,.,106,Miguel de Unamuno,"Unamuno, Miguel de",,,,,,Bibliotex,,,2001,,,,,,,,,,,,,,,,188,,,,,,español,,,,,,9788481303896,,0,0.000000,Estantería 4.5,Unread,,0,,,,,,,,0,,,,,2025/09/25 16:49:19.204643964,,,,,,,,PMzPPAAACAAJ,,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/E030DA6E-FFB8-4453-B78D-FBAFC1EC3648,
